t(s),V
88499.999910,-0.509532
88500.998968,-0.508258
88502.000025,-0.510169
88503.000082,-0.511443
88503.999139,-0.508258
88505.000196,-0.505072
88506.000254,-0.515903
88507.000311,-0.512717
88507.999368,-0.510169
88509.000425,-0.510806
88510.000483,-0.508895
88511.000540,-0.513992
88512.000597,-0.506346
88513.000654,-0.508258
88514.000711,-0.511443
88515.000769,-0.511443
88515.999826,-0.508895
88516.999883,-0.506346
88517.999940,-0.505709
88518.998997,-0.510806
88519.999054,-0.510169
88521.000112,-0.510169
88522.000169,-0.507621
88523.000226,-0.513354
88524.000283,-0.507621
88525.000340,-0.517814
88526.000398,-0.511443
88527.000455,-0.510169
88528.000512,-0.510169
88529.000569,-0.511443
88530.000627,-0.511443
88531.000684,-0.508258
88532.000741,-0.511443
88532.999798,-0.511443
88534.000855,-0.509532
88534.998912,-0.508895
88535.998970,-0.510169
88537.000027,-0.513354
88538.000084,-0.508258
88539.000141,-0.508895
88540.000198,-0.510169
88541.000256,-0.514629
88542.000313,-0.507621
88543.000370,-0.510169
88543.999427,-0.510806
88545.000484,-0.510806
88546.000542,-0.507621
88547.000599,-0.511443
88548.000656,-0.508895
88548.999713,-0.504435
88550.000771,-0.508258
88551.000828,-0.509532
88551.999885,-0.509532
88552.999942,-0.508258
88553.999999,-0.510169
88554.999056,-0.512080
88556.000113,-0.506983
88557.000171,-0.508895
88558.000228,-0.512080
88559.000285,-0.505072
88560.000342,-0.509532
88561.000400,-0.512717
88561.999457,-0.507621
88563.000514,-0.507621
88564.000571,-0.508258
88565.000628,-0.514629
88565.999685,-0.510806
88567.000743,-0.505072
88568.000800,-0.507621
88569.000857,-0.507621
88569.999914,-0.510169
88570.999971,-0.513354
88572.000029,-0.511443
88573.000086,-0.506346
88574.000143,-0.507621
88575.000200,-0.510169
88576.000257,-0.511443
88577.000315,-0.509532
88578.000372,-0.510806
88579.000429,-0.510169
88580.000486,-0.514629
88580.999543,-0.506346
88582.000601,-0.512080
88583.000658,-0.512717
88584.000715,-0.508895
88585.000772,-0.507621
88586.000830,-0.509532
88586.998887,-0.506346
88587.999944,-0.509532
88589.000001,-0.510169
88589.999058,-0.513354
88590.999115,-0.510806
88592.000173,-0.508258
88593.000230,-0.507621
88594.000287,-0.509532
88594.999344,-0.510169
88595.999402,-0.508895
88596.999459,-0.510806
88597.999516,-0.510169
88598.999573,-0.507621
88600.000630,-0.506346
88601.000688,-0.513354
88602.000745,-0.509532
88603.000802,-0.510806
88604.000859,-0.513354
88604.998916,-0.510169
88605.999973,-0.510169
88607.000031,-0.507621
88608.000088,-0.507621
88608.999145,-0.510169
88610.000202,-0.507621
88611.000259,-0.511443
88612.000317,-0.510806
88613.000374,-0.508258
88614.000431,-0.510169
88615.000488,-0.508258
88616.000546,-0.510169
88617.000603,-0.510169
88618.000660,-0.509532
88618.999717,-0.513354
88620.000774,-0.511443
88621.000832,-0.510169
88621.999888,-0.505072
88622.999946,-0.506346
88624.000003,-0.510169
88625.000060,-0.513354
88626.000117,-0.510169
88627.000175,-0.514629
88628.000232,-0.505709
88628.999289,-0.505072
88630.000346,-0.507621
88631.000403,-0.512717
88632.000461,-0.508258
88633.000518,-0.507621
88634.000575,-0.508258
88635.000632,-0.510806
88635.999689,-0.513354
88637.000747,-0.509532
88638.000804,-0.505072
88639.000861,-0.505072
88639.999918,-0.510169
88640.999975,-0.508258
88642.000032,-0.506983
88643.000090,-0.511443
88644.000147,-0.510169
88645.000204,-0.510169
88646.000261,-0.508258
88647.000319,-0.508258
88647.999376,-0.505709
88649.000433,-0.511443
88650.000490,-0.513354
88651.000547,-0.509532
88652.000605,-0.512717
88652.999661,-0.509532
88654.000719,-0.509532
88655.000776,-0.511443
88656.000834,-0.508258
88656.999890,-0.510169
88657.999948,-0.507621
88659.000005,-0.510806
88660.000062,-0.512080
88661.000119,-0.508895
88662.000176,-0.509532
88663.000234,-0.512717
88664.000291,-0.509532
88665.000348,-0.512080
88666.000405,-0.511443
88666.999462,-0.510169
88668.000520,-0.511443
88669.000577,-0.512080
88670.000634,-0.510806
88670.999691,-0.508258
88672.000749,-0.512717
88673.000806,-0.508258
88674.000863,-0.507621
88674.998920,-0.513354
88675.999977,-0.511443
88677.000034,-0.506346
88678.000092,-0.513354
88679.000149,-0.507621
88679.999206,-0.510169
88681.000263,-0.510806
88682.000320,-0.511443
88682.999378,-0.513354
88684.000435,-0.510169
88685.000492,-0.508895
88686.000549,-0.515903
88687.000607,-0.510169
88687.999663,-0.510169
88689.000721,-0.510806
88690.000778,-0.509532
88690.999835,-0.508258
88691.999892,-0.506983
88692.999949,-0.508258
88694.000007,-0.510806
88695.000064,-0.515266
88696.000121,-0.511443
88697.000178,-0.507621
88698.000236,-0.510806
88699.000293,-0.510806
88700.000350,-0.507621
88701.000407,-0.510169
88701.999464,-0.505072
88702.999521,-0.510169
88703.999578,-0.508258
88705.000636,-0.512717
88706.000693,-0.510806
88707.000751,-0.509532
88708.000808,-0.513354
88709.000865,-0.508258
88709.998922,-0.510169
88710.999979,-0.509532
88712.000036,-0.505072
88713.000093,-0.507621
88714.000151,-0.510169
88714.999208,-0.510169
88716.000265,-0.510169
88717.000322,-0.508895
88718.000380,-0.514629
88719.000437,-0.512717
88720.000494,-0.514629
88721.000551,-0.513992
88722.000608,-0.510169
88723.000665,-0.508258
88724.000722,-0.509532
88724.999780,-0.510169
88725.999837,-0.510169
88726.999894,-0.505072
88727.999951,-0.509532
88729.000009,-0.510169
88729.999066,-0.513354
88731.000123,-0.511443
88732.000180,-0.512080
88733.000237,-0.512717
88734.000295,-0.511443
88734.999352,-0.507621
88736.000409,-0.509532
88737.000466,-0.513354
88738.000524,-0.510169
88739.000581,-0.509532
88740.000638,-0.510169
88741.000695,-0.514629
88742.000752,-0.511443
88743.000809,-0.510806
88744.000866,-0.508258
88744.999924,-0.505709
88745.999981,-0.511443
88747.000038,-0.510169
88748.000095,-0.506983
88749.000153,-0.510169
88750.000210,-0.510169
88751.000267,-0.508895
88752.000324,-0.511443
88752.999382,-0.509532
88754.000439,-0.510169
88755.000496,-0.507621
88756.000553,-0.508895
88757.000610,-0.512717
88758.000667,-0.510169
88759.000724,-0.513354
88760.000782,-0.513354
88761.000839,-0.513354
88761.999896,-0.511443
88762.999953,-0.512717
88764.000010,-0.505072
88764.999068,-0.508258
88766.000125,-0.506346
88767.000182,-0.513354
88768.000239,-0.510806
88768.999296,-0.510806
88770.000354,-0.510169
88771.000411,-0.505709
88771.999468,-0.505709
88772.998525,-0.508895
88773.999582,-0.512717
88774.999640,-0.508895
88775.998697,-0.511443
88776.998754,-0.509532
88777.998811,-0.513354
88778.998868,-0.510806
88779.997926,-0.510169
88780.997983,-0.515266
88781.998040,-0.515903
88782.998097,-0.509532
88783.999154,-0.505709
88784.999211,-0.515266
88785.998269,-0.509532
88787.000326,-0.508895
88788.000383,-0.513354
88789.000441,-0.510806
88790.000498,-0.509532
88790.998555,-0.508895
88791.999612,-0.508895
88792.998669,-0.510169
88793.998726,-0.513992
88794.998784,-0.512717
88795.998841,-0.510169
88796.997898,-0.512080
88797.997955,-0.512717
88798.998012,-0.514629
88799.999070,-0.505709
88800.998127,-0.515266
88801.998184,-0.507621
88802.998241,-0.510806
88803.998298,-0.510169
88804.998355,-0.509532
88805.998413,-0.510169
88806.999470,-0.507621
88807.998527,-0.512717
88808.998584,-0.510169
88809.998641,-0.510806
88810.998699,-0.512717
88811.999756,-0.511443
88812.998813,-0.510169
88813.998870,-0.507621
88814.998928,-0.513354
88815.998985,-0.512717
88816.998042,-0.510806
88817.998099,-0.513354
88818.999156,-0.509532
88819.998213,-0.509532
88820.998271,-0.509532
88821.998328,-0.513354
88822.998385,-0.510806
88823.998442,-0.506346
88824.998499,-0.511443
88825.998557,-0.510806
88826.998614,-0.512717
88827.998671,-0.507621
88828.999728,-0.508895
88829.998785,-0.508258
88830.999843,-0.512717
88831.998900,-0.510806
88832.997957,-0.505709
88833.998014,-0.509532
88834.998071,-0.508895
88835.998128,-0.507621
88836.998186,-0.512717
88837.999243,-0.512717
88838.998300,-0.510806
88839.998357,-0.508895
88840.998415,-0.514629
88841.998472,-0.510169
88842.998529,-0.509532
88843.999586,-0.512080
88844.999643,-0.511443
88845.999701,-0.513354
88846.998758,-0.510806
88847.998815,-0.512717
88848.998872,-0.511443
88849.997929,-0.509532
88850.997986,-0.509532
88851.998044,-0.509532
88852.998101,-0.510169
88853.998158,-0.512717
88854.998215,-0.509532
88855.999272,-0.514629
88856.998330,-0.509532
88857.998387,-0.512080
88858.999444,-0.508258
88859.998501,-0.511443
88860.998559,-0.516540
88861.998616,-0.511443
88862.998673,-0.514629
88863.998730,-0.510806
88864.998787,-0.508258
88865.999845,-0.511443
88866.997901,-0.509532
88867.998959,-0.514629
88868.998016,-0.508258
88869.999074,-0.512717
88870.998130,-0.508895
88871.998188,-0.510169
88872.999245,-0.508258
88873.999302,-0.515903
88874.999359,-0.510169
88875.998416,-0.510169
88876.999474,-0.507621
88877.999531,-0.510169
88879.000588,-0.512717
88880.000645,-0.508895
88881.000702,-0.510806
88882.000760,-0.510806
88883.000817,-0.508258
88884.000874,-0.506346
88884.999931,-0.510169
88885.999989,-0.514629
88887.000046,-0.508258
88888.000103,-0.510169
88888.999160,-0.510806
88889.999217,-0.510169
88891.000275,-0.512717
88892.000332,-0.510169
88893.000389,-0.511443
88894.000446,-0.509532
88895.000504,-0.513354
88896.000561,-0.506346
88897.000618,-0.510169
88897.999675,-0.512717
88899.000732,-0.513354
88900.000789,-0.513354
88900.999846,-0.508258
88901.999904,-0.512717
88902.999961,-0.512717
88904.000018,-0.510806
88905.000075,-0.510806
88906.000133,-0.514629
88907.000190,-0.514629
88908.000247,-0.512717
88908.999304,-0.510169
88910.000361,-0.512717
88910.999418,-0.510169
88912.000475,-0.513354
88913.000533,-0.513992
88914.000590,-0.513354
88915.000647,-0.508258
88915.999704,-0.515266
88917.000762,-0.515903
88918.000819,-0.510806
88918.999876,-0.511443
88919.998933,-0.512717
88920.999990,-0.513354
88922.000048,-0.510169
88923.000105,-0.514629
88923.999162,-0.511443
88925.000219,-0.510169
88926.000276,-0.513354
88927.000333,-0.510169
88928.000391,-0.510169
88928.999448,-0.511443
88930.000505,-0.508258
88931.000562,-0.509532
88931.999619,-0.505709
88933.000677,-0.510169
88934.000734,-0.514629
88935.000791,-0.508258
88936.000848,-0.510169
88936.998906,-0.509532
88937.999963,-0.513354
88939.000020,-0.513354
88939.999077,-0.507621
88940.999134,-0.512080
88942.000192,-0.510169
88943.000249,-0.511443
88944.000306,-0.513354
88945.000363,-0.512717
88946.000420,-0.512717
88947.000477,-0.510169
88948.000535,-0.511443
88949.000592,-0.513992
88950.000649,-0.514629
88951.000706,-0.508258
88952.000763,-0.512717
88952.999821,-0.510169
88953.998878,-0.513354
88954.998935,-0.508258
88955.999992,-0.511443
88957.000050,-0.507621
88958.000107,-0.511443
88959.000164,-0.510806
88960.000221,-0.505072
88961.000278,-0.510806
88962.000335,-0.510806
88962.999393,-0.505072
88964.000450,-0.516540
88965.000507,-0.513992
88966.000564,-0.513354
88967.000621,-0.510806
88967.999679,-0.510169
88969.000736,-0.513354
88970.000793,-0.510806
88970.999850,-0.511443
88971.999907,-0.513354
88972.999965,-0.512717
88974.000022,-0.512717
88974.999079,-0.513354
88975.999136,-0.510806
88977.000194,-0.510806
88978.000251,-0.508895
88979.000308,-0.512717
88979.999365,-0.511443
88981.000422,-0.510169
88982.000479,-0.510169
88983.000536,-0.513354
88983.999594,-0.513354
88985.000651,-0.513354
88985.999708,-0.512717
88986.999765,-0.513354
88988.000823,-0.513354
88988.999880,-0.507621
88989.999937,-0.510169
88990.999994,-0.511443
88992.000051,-0.507621
88993.000109,-0.511443
88993.999166,-0.515903
88994.999223,-0.510169
88996.000280,-0.511443
88997.000337,-0.509532
88997.999394,-0.510169
88998.999452,-0.508895
89000.000509,-0.512080
89001.000566,-0.509532
89001.999623,-0.513992
89003.000680,-0.513354
89004.000738,-0.510169
89005.000795,-0.513354
89005.999852,-0.513354
89006.998909,-0.512717
89007.999967,-0.516540
89009.000024,-0.511443
89009.999081,-0.514629
89011.000138,-0.509532
89012.000196,-0.510806
89013.000253,-0.509532
89014.000310,-0.505709
89015.000367,-0.510169
89016.000424,-0.505709
89017.000481,-0.510169
89017.999538,-0.508258
89018.999596,-0.508895
89020.000653,-0.510169
89021.000710,-0.509532
89022.000767,-0.509532
89023.000824,-0.510169
89023.999882,-0.508895
89024.998939,-0.507621
89025.999996,-0.508895
89027.000053,-0.510169
89028.000111,-0.515903
89029.000168,-0.512080
89030.000225,-0.515903
89031.000282,-0.506346
89031.999339,-0.509532
89033.000396,-0.511443
89034.000453,-0.511443
89035.000511,-0.513354
89035.999568,-0.512717
89037.000625,-0.511443
89038.000682,-0.515266
89039.000740,-0.513354
89040.000797,-0.503161
89040.999854,-0.515903
89041.999911,-0.515903
89042.999969,-0.508895
89044.000026,-0.510169
89045.000082,-0.515266
89045.999140,-0.508258
89047.000197,-0.510806
89048.000254,-0.510806
89048.999311,-0.511443
89050.000369,-0.510169
89051.000426,-0.512717
89052.000483,-0.513992
89053.000540,-0.510806
89054.000597,-0.511443
89054.999655,-0.510169
89056.000712,-0.510169
89057.000769,-0.510806
89058.000826,-0.512717
89058.998883,-0.509532
89059.998940,-0.504435
89060.999998,-0.508258
89061.999055,-0.510806
89063.000113,-0.510806
89064.000170,-0.511443
89065.000226,-0.512717
89066.000284,-0.510169
89067.000341,-0.511443
89068.000398,-0.510169
89069.000455,-0.514629
89070.000513,-0.511443
89071.000570,-0.515903
89072.000627,-0.507621
89073.000684,-0.513992
89074.000741,-0.519726
89075.000799,-0.512717
89076.000856,-0.515903
89076.999913,-0.512080
89077.999970,-0.513354
89079.000028,-0.510806
89079.999084,-0.511443
89081.000142,-0.506983
89082.000199,-0.510806
89083.000256,-0.509532
89084.000313,-0.506983
89084.999371,-0.508258
89085.998428,-0.510169
89086.999485,-0.513354
89087.999542,-0.511443
89089.000599,-0.508258
89090.000657,-0.508258
89091.000714,-0.512080
89091.999771,-0.515266
89092.999828,-0.515903
89093.999886,-0.510169
89094.998942,-0.512717
89096.000000,-0.507621
89097.000057,-0.510169
89098.000114,-0.512717
89099.000172,-0.515266
89100.000228,-0.513354
89101.000286,-0.509532
89102.000343,-0.512080
89103.000400,-0.510169
89104.000457,-0.513992
89105.000515,-0.511443
89106.000572,-0.510169
89106.999629,-0.513354
89108.000686,-0.512080
89109.000743,-0.510169
89110.000801,-0.510169
89111.000858,-0.515266
89111.999915,-0.513354
89112.999972,-0.515903
89114.000030,-0.515903
89115.000086,-0.517177
89115.999144,-0.513354
89117.000201,-0.510806
89118.000258,-0.510806
89118.999315,-0.520363
89120.000372,-0.510169
89121.000430,-0.514629
89122.000487,-0.509532
89123.000544,-0.510169
89124.000601,-0.510169
89125.000659,-0.508895
89126.000716,-0.516540
89126.999773,-0.515903
89128.000830,-0.510169
89128.998887,-0.511443
89129.999945,-0.508258
89131.000002,-0.510169
89132.000059,-0.514629
89133.000116,-0.507621
89134.000173,-0.512080
89134.999230,-0.512080
89136.000288,-0.513354
89137.000345,-0.513992
89138.000402,-0.515266
89138.999459,-0.512717
89140.000516,-0.511443
89141.000574,-0.510806
89142.000631,-0.510169
89143.000688,-0.507621
89143.999745,-0.513354
89145.000803,-0.509532
89146.000860,-0.510169
89146.999917,-0.514629
89147.999974,-0.512717
89148.999031,-0.510169
89150.000088,-0.512717
89151.000145,-0.513354
89152.000203,-0.515903
89153.000260,-0.510169
89154.000317,-0.514629
89155.000374,-0.513992
89156.000432,-0.511443
89157.000489,-0.508258
89157.999546,-0.509532
89159.000603,-0.507621
89159.999660,-0.510169
89161.000718,-0.513992
89162.000775,-0.516540
89163.000832,-0.512717
89163.999889,-0.509532
89164.999946,-0.506346
89166.000003,-0.512717
89167.000061,-0.514629
89168.000118,-0.511443
89169.000175,-0.507621
89169.999232,-0.515903
89171.000289,-0.510806
89172.000347,-0.508895
89172.999404,-0.510806
89173.999461,-0.512717
89175.000518,-0.513992
89176.000576,-0.512717
89177.000633,-0.508258
89178.000690,-0.506346
89178.999747,-0.512080
89180.000804,-0.509532
89181.000862,-0.510806
89181.998919,-0.512717
89182.999976,-0.515903
89184.000033,-0.510169
89185.000090,-0.510169
89186.000147,-0.511443
89187.000205,-0.509532
89187.999262,-0.512717
89188.999319,-0.512080
89190.000376,-0.513354
89191.000433,-0.514629
89192.000491,-0.512717
89193.000548,-0.510169
89194.000605,-0.510169
89195.000662,-0.513992
89195.999720,-0.510169
89197.000777,-0.511443
89198.000834,-0.512080
89198.998891,-0.513354
89199.998948,-0.515266
89200.999005,-0.515266
89202.000062,-0.508258
89203.000120,-0.510169
89203.999177,-0.513354
89205.000234,-0.510169
89206.000291,-0.512717
89207.000349,-0.511443
89208.000406,-0.515266
